function name,header files,return type,arguments,number of arguments,format string,POSIX api,use _GNU_SOURCE
winsch,['curses.h'],int,"['WINDOW *win', 'chtype ch']",2,False,False,False
mvinsch,['curses.h'],int,"['int y', 'int x', 'chtype ch']",3,False,False,False
mvwinsch,['curses.h'],int,"['WINDOW *win', 'int y', 'int x', 'chtype ch']",4,False,False,False
dlmopen,['dlfcn.h'],void *,"['Lmid_t lmid', 'const char *filename', 'int flags']",3,False,False,True
dlvsym,['dlfcn.h'],void *,"['void *restrict handle', 'const char *restrict symbol', 'const char *restrict version']",3,False,False,True
getspent_r,['shadow.h'],int,"['struct spwd *spbuf', 'char *buf', 'size_t buflen', 'struct spwd **spbufp']",4,False,False,False
ibv_open_qp,['infiniband/verbs.h'],struct ibv_qp *,"['struct ibv_context *context', 'struct ibv_qp_open_attr *qp_open_attr']",2,False,False,False
ibv_poll_cq,['infiniband/verbs.h'],int,"['struct ibv_cq *cq', 'int num_entries', 'struct ibv_wc *wc']",3,False,False,False
index,['strings.h'],char *,"['const char *s', 'int c']",2,False,False,False
rindex,['strings.h'],char *,"['const char *s', 'int c']",2,False,False,False
hcreate_r,['search.h'],int,"['size_t nel', 'struct hsearch_data *htab']",2,False,False,True
(size_t nel),"['search.h', 'search.h']",int hsearch_r,"['', '', '', '', '', '']",6,False,False,True
(void),"['search.h', 'search.h']",int hsearch_r,"['', '', '', '', '', '']",6,False,False,True
(struct hsearch_data *htab),"['search.h', 'search.h']",int hsearch_r,"['', '', '', '', '', '']",6,False,False,True
mcheck,['mcheck.h'],int,['void (*abortfunc)(enum mcheck_status mstatus)'],1,False,False,False
mcheck_pedantic,['mcheck.h'],int,['void (*abortfunc)(enum mcheck_status mstatus)'],1,False,False,False
mcheck_check_all,['mcheck.h'],void,['void'],0,False,False,False
mprobe,['mcheck.h'],enum mcheck_status,['void *ptr'],1,False,False,False
rdma_event_str,['rdma/rdma_cma.h'],char *,['enumrdma_cm_event_type event'],1,False,False,False
-lrt,['time.h'],Link with,['only for glibc versions before 2.17'],1,False,False,False
setkey,['stdlib.h'],void,['const char *key'],1,False,True,False
setkey_r,['crypt.h'],void,"['const char *key', 'struct crypt_data *data']",2,False,False,True
inet_net_pton,['arpa/inet.h'],int,"['int af', 'const char *pres', 'void *netp', 'size_t nsize']",4,True,False,False
inet_net_ntop,['arpa/inet.h'],char *,"['int af', 'const void *netp', 'int bits', 'char *pres', 'size_t psize']",5,True,False,False
isastream,['stropts.h'],int,['int fildes'],1,False,True,False
isfdtype,"['sys/stat.h', 'sys/socket.h']",int,"['int fd', 'int fdtype']",2,False,False,False
set_item_userptr,['menu.h'],int,"['ITEM *item', 'void *userptr']",2,False,False,False
item_userptr,['menu.h'],void *,['const ITEM *item'],1,False,False,False
keybound,['curses.h'],char *,"['int keycode', 'int count']",2,False,False,False
keyctl_read,['keyutils.h'],long,"['key_serial_t key', 'char *buffer', 'size_t buflen']",3,False,False,False
keyctl_read_alloc,['keyutils.h'],long,"['key_serial_t key', 'void **_buffer']",2,False,False,False
keyctl_restrict_keyring,['keyutils.h'],long,"['key_serial_t keyring', 'const char *type', 'const char *restriction']",3,False,False,False
keyctl_update,['keyutils.h'],long,"['key_serial_t key', 'const void *payload', 'size_t plen']",3,False,False,False
kill,['signal.h'],int,"['pid_t pid', 'int sig']",2,False,True,False
syscall,"['sys/klog.h', 'sys/syscall.h', 'unistd.h']",int,"['SYS_syslog', 'int type', 'char *bufp', 'int len']",4,False,False,False
klogctl,['sys/klog.h'],int,"['int type', 'char *bufp', 'int len']",3,False,False,False
lchown,['unistd.h'],int,"['const char *path', 'uid_t owner', 'gid_t group']",3,False,True,False
ldap_get_option,['ldap.h'],int,"['LDAP *ld', 'int option', 'void *outvalue']",3,False,False,False
ldap_set_option,['ldap.h'],int,"['LDAP *ld', 'int option', 'const void *invalue']",3,False,False,False
use_legacy_coding,['curses.h'],int,['int level'],1,False,False,False
psx_syscall3,['sys/psx_syscall.h'],long int,"['long int syscall_nr', 'long int arg1', 'long int arg2', 'long int arg3']",4,False,False,False
psx_syscall6,['sys/psx_syscall.h'],long int,"['long int syscall_nr', 'long int arg1', 'long int arg2', 'long int arg3', 'long int arg4', 'long int arg5', 'long int arg6']",7,False,False,False
link,['unistd.h'],int,"['const char *path1', 'const char *path2']",2,False,True,False
linkat,['fcntl.h'],int,"['int fd1', 'const char *path1', 'int fd2', 'const char *path2', 'int flag']",5,False,True,False
lio_listio,['aio.h'],int,"['int mode', 'struct aiocb *restrict const aiocb_list[restrict]', 'int nitems', 'struct sigevent *restrict sevp']",4,False,False,False
 ,['aio.h'],int,"['int mode', 'struct aiocb *restrict const list[restrict]', 'int nent', 'struct sigevent *restrict sig']",4,False,True,False
LIST_HEAD_INITIALIZER,['sys/queue.h'],LIST_HEAD,['LIST_HEAD head'],1,False,False,False
LIST_INIT,['sys/queue.h'],void,['LIST_HEAD *head'],1,False,False,False
LIST_EMPTY,['sys/queue.h'],int,['LIST_HEAD *head'],1,False,False,False
LIST_INSERT_HEAD,['sys/queue.h'],void,"['LIST_HEAD *head', 'struct TYPE *elm', 'LIST_ENTRY NAME']",3,False,False,False
LIST_INSERT_BEFORE,['sys/queue.h'],void,"['struct TYPE *listelm', 'struct TYPE *elm', 'LIST_ENTRY NAME']",3,False,False,False
LIST_INSERT_AFTER,['sys/queue.h'],void,"['struct TYPE *listelm', 'struct TYPE *elm', 'LIST_ENTRY NAME']",3,False,False,False
LIST_FIRST,['sys/queue.h'],struct TYPE *,['LIST_HEAD *head'],1,False,False,False
LIST_NEXT,['sys/queue.h'],struct TYPE *,"['struct TYPE *elm', 'LIST_ENTRY NAME']",2,False,False,False
LIST_REMOVE,['sys/queue.h'],void,"['struct TYPE *elm', 'LIST_ENTRY NAME']",2,False,False,False
listen,['sys/socket.h'],int,"['int socket', 'int backlog']",2,False,True,False
lrint,['math.h'],long,['double x'],1,False,False,False
 ,['math.h'],long,['double x'],1,False,True,False
lrintf,['math.h'],long,['float x'],1,False,False,False
 ,['math.h'],long,['float x'],1,False,True,False
lrintl,['math.h'],long,['long double x'],1,False,False,False
 ,['math.h'],long,['long double x'],1,False,True,False
llrint,['math.h'],long long,['double x'],1,False,False,False
 ,['math.h'],long long,['double x'],1,False,True,False
llrintf,['math.h'],long long,['float x'],1,False,False,False
 ,['math.h'],long long,['float x'],1,False,True,False
llrintl,['math.h'],long long,['long double x'],1,False,False,False
 ,['math.h'],long long,['long double x'],1,False,True,False
lround,['math.h'],long,['double x'],1,False,False,False
 ,['math.h'],long,['double x'],1,False,True,False
lroundf,['math.h'],long,['float x'],1,False,False,False
 ,['math.h'],long,['float x'],1,False,True,False
lroundl,['math.h'],long,['long double x'],1,False,False,False
 ,['math.h'],long,['long double x'],1,False,True,False
llround,['math.h'],long long,['double x'],1,False,False,False
 ,['math.h'],long long,['double x'],1,False,True,False
llroundf,['math.h'],long long,['float x'],1,False,False,False
 ,['math.h'],long long,['float x'],1,False,True,False
llroundl,['math.h'],long long,['long double x'],1,False,False,False
 ,['math.h'],long long,['long double x'],1,False,True,False
localeconv,['locale.h'],struct lconv *,['void'],0,False,False,False
 ,['locale.h'],struct lconv *,['void'],0,False,True,False
lockf,['unistd.h'],int,"['int fd', 'int cmd', 'off_t len']",3,False,False,False
 ,['unistd.h'],int,"['int fildes', 'int function', 'off_t size']",3,False,True,False
log,['math.h'],double,['double x'],1,False,False,False
 ,['math.h'],double,['double x'],1,False,True,False
logf,['math.h'],float,['float x'],1,False,False,False
 ,['math.h'],float,['float x'],1,False,True,False
logl,['math.h'],long double,['long double x'],1,False,False,False
 ,['math.h'],long double,['long double x'],1,False,True,False
log10,['math.h'],double,['double x'],1,False,False,False
 ,['math.h'],double,['double x'],1,False,True,False
log10f,['math.h'],float,['float x'],1,False,False,False
 ,['math.h'],float,['float x'],1,False,True,False
log10l,['math.h'],long double,['long double x'],1,False,False,False
 ,['math.h'],long double,['long double x'],1,False,True,False
log1p,['math.h'],double,['double x'],1,False,False,False
 ,['math.h'],double,['double x'],1,False,True,False
log1pf,['math.h'],float,['float x'],1,False,False,False
 ,['math.h'],float,['float x'],1,False,True,False
log1pl,['math.h'],long double,['long double x'],1,False,False,False
 ,['math.h'],long double,['long double x'],1,False,True,False
log2,['math.h'],double,['double x'],1,False,False,False
 ,['math.h'],double,['double x'],1,False,True,False
log2f,['math.h'],float,['float x'],1,False,False,False
 ,['math.h'],float,['float x'],1,False,True,False
log2l,['math.h'],long double,['long double x'],1,False,False,False
 ,['math.h'],long double,['long double x'],1,False,True,False
logb,['math.h'],double,['double x'],1,False,False,False
 ,['math.h'],double,['double x'],1,False,True,False
logbf,['math.h'],float,['float x'],1,False,False,False
 ,['math.h'],float,['float x'],1,False,True,False
logbl,['math.h'],long double,['long double x'],1,False,False,False
 ,['math.h'],long double,['long double x'],1,False,True,False
login,['utmp.h'],void,['const struct utmp *ut'],1,False,False,False
logout,['utmp.h'],int,['const char *ut_line'],1,False,False,False
updwtmp,['utmp.h'],void,"['const char *wtmp_file', 'const struct utmp *ut']",2,False,False,False
logwtmp,['utmp.h'],void,"['const char *line', 'const char *name', 'const char *host']",3,False,False,False
setjmp,['setjmp.h'],int,['jmp_buf env'],1,False,True,False
sigsetjmp,['setjmp.h'],int,"['sigjmp_buf env', 'int savemask']",2,False,True,False
longjmp,['setjmp.h'],noreturn void,"['jmp_buf env', 'int val']",2,False,False,False
 ,['setjmp.h'],void,"['jmp_buf env', 'int val']",2,False,True,False
siglongjmp,['setjmp.h'],void,"['sigjmp_buf env', 'int val']",2,False,True,False
_longjmp,['setjmp.h'],void,"['jmp_buf env', 'int val']",2,False,True,False
_setjmp,['setjmp.h'],int,['jmp_buf env'],1,False,True,False
lseek,['unistd.h'],off_t,"['int fildes', 'off_t offset', 'int whence']",3,False,True,False
lseek64,"['sys/types.h', 'unistd.h']",off64_t,"['int fd', 'off64_t offset', 'int whence']",3,False,False,False
lttng_health_check,['lttng/lttng.h'],int,['enum lttng_health_component c'],1,False,False,False
makecontext,['ucontext.h'],void,"['ucontext_t *ucp', 'void (*func)()', 'int argc', '...']",4 or more,False,False,False
swapcontext,['ucontext.h'],int,"['ucontext_t *restrict oucp', 'const ucontext_t *restrict ucp']",2,False,False,False
mallinfo,['malloc.h'],struct,['void'],0,False,False,False
mallinfo2,['malloc.h'],struct,['void'],0,False,False,False
malloc_get_state,['malloc.h'],void *,['void'],0,False,False,False
malloc_set_state,['malloc.h'],int,['void *state'],1,False,False,False
malloc_info,['malloc.h'],int,"['int options', 'FILE *stream']",2,False,False,False
malloc_stats,['malloc.h'],void,['void'],0,False,False,False
malloc_trim,['malloc.h'],int,['size_t pad'],1,False,False,False
malloc_usable_size,['malloc.h'],size_t,['void *ptr'],1,False,False,False
mallopt,['malloc.h'],int,"['int param', 'int value']",2,False,False,False
matchmediacon,['selinux/selinux.h'],int,"['const char *media', 'char **con']",2,False,False,False
matchpathcon_init,['selinux/selinux.h'],int,['const char *path'],1,False,False,False
matchpathcon_init_prefix,['selinux/selinux.h'],int,"['const char *path', 'const char *prefix']",2,False,False,False
matchpathcon_fini,['selinux/selinux.h'],int,['void'],0,False,False,False
matchpathcon,['selinux/selinux.h'],int,"['const char *path', 'mode_t mode', 'char **con']",3,False,False,False
matchpathcon_index,['selinux/selinux.h'],int,"['const char *name', 'mode_t mode', 'char **con']",3,False,False,False
matchpathcon_checkmatches,['selinux/selinux.h'],void,['char *str'],1,False,False,False
matchpathcon_filespec_add,['selinux/selinux.h'],int,"['ino_t ino', 'int specind', 'const char *file']",3,False,False,False
matchpathcon_filespec_destroy,['selinux/selinux.h'],void,['void'],0,False,False,False
matchpathcon_filespec_eval,['selinux/selinux.h'],void,['void'],0,False,False,False
matherr,['math.h'],int,['struct exception *exc'],1,False,False,False
mblen,['stdlib.h'],int,"['const char *s', 'size_t n']",2,False,False,False
 ,['stdlib.h'],int,"['const char *s', 'size_t n']",2,False,True,False
mbrlen,['wchar.h'],size_t,"['const char *restrict s', 'size_t n', 'mbstate_t *restrict ps']",3,False,False,False
 ,['wchar.h'],size_t,"['const char *restrict s', 'size_t n', 'mbstate_t *restrict ps']",3,False,True,False
mbrtowc,['wchar.h'],size_t,"['wchar_t *restrict pwc', 'const char *restrict s', 'size_t n', 'mbstate_t *restrict ps']",4,False,False,False
 ,['wchar.h'],size_t,"['wchar_t *restrict pwc', 'const char *restrict s', 'size_t n', 'mbstate_t *restrict ps']",4,False,True,False
mbsinit,['wchar.h'],int,['const mbstate_t *ps'],1,False,False,False
 ,['wchar.h'],int,['const mbstate_t *ps'],1,False,True,False
mbsnrtowcs,['wchar.h'],size_t,"['wchar_t *restrict dest', 'const char **restrict src', 'size_t nms', 'size_t len', 'mbstate_t *restrict ps']",5,False,False,False
 ,['wchar.h'],size_t,"['wchar_t *restrict dst', 'const char **restrict src', 'size_t nmc', 'size_t len', 'mbstate_t *restrict ps']",5,False,True,False
mbsrtowcs,['wchar.h'],size_t,"['wchar_t *restrict dst', 'const char **restrict src', 'size_t len', 'mbstate_t *restrict ps']",4,False,True,False
 ,['wchar.h'],size_t,"['wchar_t *restrict dest', 'const char **restrict src', 'size_t len', 'mbstate_t *restrict ps']",4,False,False,False
mbstowcs,['stdlib.h'],size_t,"['wchar_t *restrict dest', 'const char *restrict src', 'size_t n']",3,False,False,False
 ,['stdlib.h'],size_t,"['wchar_t *restrict pwcs', 'const char *restrict s', 'size_t n']",3,False,True,False
mbtowc,['stdlib.h'],int,"['wchar_t *restrict pwc', 'const char *restrict s', 'size_t n']",3,False,False,False
 ,['stdlib.h'],int,"['wchar_t *restrict pwc', 'const char *restrict s', 'size_t n']",3,False,True,False
memrchr,['string.h'],void *,"['const void *s', 'int c', 'size_t n']",3,False,False,False
rawmemchr,['string.h'],void *,"['const void *s', 'int c']",2,False,False,False
mempcpy,['string.h'],void *,"['void *restrict dest', 'const void *restrict src', 'size_t n']",3,False,False,True
wmempcpy,['wchar.h'],wchar_t *,"['wchar_t *restrict dest', 'const wchar_t *restrict src', 'size_t n']",3,False,False,True
set_menu_fore,['menu.h'],int,"['MENU *menu', 'chtype attr']",2,False,False,False
menu_fore,['menu.h'],chtype,['const MENU *menu'],1,False,False,False
set_menu_back,['menu.h'],int,"['MENU *menu', 'chtype attr']",2,False,False,False
menu_back,['menu.h'],chtype,['const MENU *menu'],1,False,False,False
set_menu_grey,['menu.h'],int,"['MENU *menu', 'chtype attr']",2,False,False,False
menu_grey,['menu.h'],chtype,['const MENU *menu'],1,False,False,False
set_menu_pad,['menu.h'],int,"['MENU *menu', 'int pad']",2,False,False,False
menu_pad,['menu.h'],int,['const MENU *menu'],1,False,False,False
pos_menu_cursor,['menu.h'],int,['const MENU *menu'],1,False,False,False
menu_driver,['menu.h'],int,"['MENU *menu', 'int c']",2,False,False,False
set_menu_format,['menu.h'],int,"['MENU *menu', 'int rows', 'int cols']",3,False,False,False
menu_format,['menu.h'],void,"['const MENU *menu', 'int *rows', 'int *cols']",3,False,False,False
set_item_init,['menu.h'],int,"['MENU *menu', 'Menu_Hook func']",2,False,False,False
item_init,['menu.h'],Menu_Hook,['const MENU *menu'],1,False,False,False
set_item_term,['menu.h'],int,"['MENU *menu', 'Menu_Hook func']",2,False,False,False
item_term,['menu.h'],Menu_Hook,['const MENU *menu'],1,False,False,False
set_menu_init,['menu.h'],int,"['MENU *menu', 'Menu_Hook func']",2,False,False,False
menu_init,['menu.h'],Menu_Hook,['const MENU *menu'],1,False,False,False
set_menu_term,['menu.h'],int,"['MENU *menu', 'Menu_Hook func']",2,False,False,False
menu_term,['menu.h'],Menu_Hook,['const MENU *menu'],1,False,False,False
set_menu_mark,['menu.h'],int,"['MENU *menu', 'const char *mark']",2,False,False,False
menu_mark,['menu.h'],const char *,['const MENU *menu'],1,False,False,False
set_menu_opts,['menu.h'],int,"['MENU *menu', 'Menu_Options opts']",2,False,False,False
menu_opts,['menu.h'],Menu_Options,['const MENU *menu'],1,False,False,False
menu_opts_on,['menu.h'],int,"['MENU *menu', 'Menu_Options opts']",2,False,False,False
menu_opts_off,['menu.h'],int,"['MENU *menu', 'Menu_Options opts']",2,False,False,False
set_menu_pattern,['menu.h'],int,"['MENU *menu', 'const char *pattern']",2,False,False,False
menu_pattern,['menu.h'],char *,['const MENU *menu'],1,False,False,False
post_menu,['menu.h'],int,['MENU *menu'],1,False,False,False
unpost_menu,['menu.h'],int,['MENU *menu'],1,False,False,False
menu_request_name,['menu.h'],const char *,['int request'],1,False,False,False
menu_request_by_name,['menu.h'],int,['const char *name'],1,False,False,False
set_menu_spacing,['menu.h'],int,"['MENU *menu', 'int spc_description', 'int spc_rows', 'int spc_columns']",4,False,False,False
menu_spacing,['menu.h'],int,"['const MENU *menu', 'int* spc_description', 'int* spc_rows', 'int* spc_columns']",4,False,False,False
set_menu_userptr,['menu.h'],int,"['MENU *menu', 'void *userptr']",2,False,False,False
menu_userptr,['menu.h'],void *,['const MENU *menu'],1,False,False,False
set_menu_win,['menu.h'],int,"['MENU *menu', 'WINDOW *win']",2,False,False,False
menu_win,['menu.h'],WINDOW *,['const MENU *menu'],1,False,False,False
set_menu_sub,['menu.h'],int,"['MENU *menu', 'WINDOW *sub']",2,False,False,False
menu_sub,['menu.h'],WINDOW *,['const MENU *menu'],1,False,False,False
scale_menu,['menu.h'],int,"['const MENU *menu', 'int *rows', 'int *columns']",3,False,False,False
misc_conv,['security/pam_misc.h'],int,"['int num_msg', 'const struct pam_message **msgm', 'struct pam_response **response', 'void *appdata_ptr']",4,False,False,False
set_current_item,['menu.h'],int,"['MENU *menu', 'ITEM *item']",2,False,False,False
current_item,['menu.h'],ITEM *,['const MENU *menu'],1,False,False,False
set_top_row,['menu.h'],int,"['MENU *menu', 'int row']",2,False,False,False
top_row,['menu.h'],int,['const MENU *menu'],1,False,False,False
item_index,['menu.h'],int,['const ITEM *item'],1,False,False,False
item_visible,['menu.h'],bool,['const ITEM *item'],1,False,False,False
mkdir,['sys/stat.h'],int,"['const char *path', 'mode_t mode']",2,False,True,False
mkdirat,['fcntl.h'],int,"['int fd', 'const char *path', 'mode_t mode']",3,False,True,False
mkdtemp,['stdlib.h'],char *,['char *template'],1,False,False,False
